Local,Sexo,Ano,faixa_etaria,previsao,Limite Inferior,Limite Superior
Rio Grande do Norte,Mulheres,2070,5-9,0.0002152953558681,0.0002254817825065,0.0003249331794157
Rio Grande do Norte,Mulheres,2070,10-14,0.0002992330376443,0.0002510062431079,0.0003533068221802
Rio Grande do Norte,Mulheres,2070,15-19,0.0004864685679554,0.0004324085518282,0.0005772964679437
Rio Grande do Norte,Mulheres,2070,20-24,0.0001082377343101,2.813353866684286e-05,0.0004022332459279
Rio Grande do Norte,Mulheres,2070,25-29,0.000133914375734,4.499853263261948e-05,0.0004453338995858
Rio Grande do Norte,Mulheres,2070,30-34,0.0001976709088828,5.08558071487127e-05,0.0007299331553848
Rio Grande do Norte,Mulheres,2070,35-39,0.0004993908935991,9.79423588719549e-05,0.0033814947634148
Rio Grande do Norte,Mulheres,2070,40-44,0.00052269761011,0.0001206553022423,0.0026693157120046
Rio Grande do Norte,Mulheres,2070,45-49,0.0009633380791356,0.0003162526177841,0.0034186711060847
Rio Grande do Norte,Mulheres,2070,50-54,0.0015509030079375,0.0003881016669115,0.0064864621869163
Rio Grande do Norte,Mulheres,2070,55-59,0.0029768405198639,0.0006515306450415,0.014019123501785
Rio Grande do Norte,Mulheres,2070,60-64,0.0038594898353502,0.0011239771755784,0.0168521701616665
Rio Grande do Norte,Mulheres,2070,65-69,0.0083768894905708,0.003108124108776,0.0227228106862542
Rio Grande do Norte,Mulheres,2070,70-74,0.0125968193131129,0.0035183854162895,0.0447356701133602
Rio Grande do Norte,Mulheres,2070,75-79,0.0260721342286821,0.0131786531990954,0.0505795669548713
Rio Grande do Norte,Mulheres,2070,80-84,0.0411868743820551,0.0138388984491844,0.1058839191468698
Rio Grande do Norte,Mulheres,2070,85-89,0.1091714552519815,0.0955426265434368,0.1344425920749345
Rio Grande do Norte,Mulheres,2070,90+,0.1363999014381184,0.0831584220154374,0.2781892765287429
Rio Grande do Norte,Homens,2020,0,0.010799762761541,0.0093025745283343,0.0128629302405406
Rio Grande do Norte,Homens,2020,1-4,0.000142554681455,0.0001309415306329,0.0001639971810886
Rio Grande do Norte,Homens,2020,5-9,4.775624301116967e-05,4.561641520404882e-05,5.289104018002858e-05
Rio Grande do Norte,Homens,2020,10-14,8.208755599836439e-05,7.547667648174622e-05,9.293576429321313e-05
Rio Grande do Norte,Homens,2020,15-19,0.0008660182539526,0.0007657560787862,0.0009165157950744
Rio Grande do Norte,Homens,2020,20-24,0.0012901543172367,0.0011724220553183,0.0013985037385677
Rio Grande do Norte,Homens,2020,25-29,0.0033721106726964,0.0031108089668556,0.0034902671929785
Rio Grande do Norte,Homens,2020,30-34,0.0033656471240115,0.0032634986669603,0.0035358425425729
Rio Grande do Norte,Homens,2020,35-39,0.0013944398094109,0.0013016936710301,0.0014037822573074
Rio Grande do Norte,Homens,2020,40-44,0.0019707297765625,0.0018615502205441,0.0020612656153467
Rio Grande do Norte,Homens,2020,45-49,0.0062139565971534,0.0060219491288383,0.0065409195923445
Rio Grande do Norte,Homens,2020,50-54,0.0039740657387967,0.0037322338868327,0.0042617658881029
Rio Grande do Norte,Homens,2020,55-59,0.0060341888018285,0.0058050702560319,0.0062342384412585
Rio Grande do Norte,Homens,2020,60-64,0.0153033883816202,0.0147549141454546,0.0160393014602353
Rio Grande do Norte,Homens,2020,65-69,0.0138342159309516,0.01329521966053,0.0142831200132652
Rio Grande do Norte,Homens,2020,70-74,0.0218598353901555,0.0209882731553012,0.0228385606417814
Rio Grande do Norte,Homens,2020,75-79,0.0487969348174309,0.0474673744426762,0.0511488037640741
Rio Grande do Norte,Homens,2020,80-84,0.0652501504328175,0.0637127320933126,0.0674282234017077
Rio Grande do Norte,Homens,2020,85-89,0.1320908506375826,0.1268498497237019,0.1436018011875285
Rio Grande do Norte,Homens,2020,90+,0.1681263459245777,0.1602183334349062,0.1860088649190255
Rio Grande do Norte,Homens,2021,0,0.0101510447863024,0.0080466142418117,0.0129085040055071
Rio Grande do Norte,Homens,2021,1-4,0.0001376342390489,0.000116924330232,0.0001727180616374
Rio Grande do Norte,Homens,2021,5-9,4.4991249458918e-05,4.163739857996205e-05,4.831315645208816e-05
Rio Grande do Norte,Homens,2021,10-14,8.200075452080001e-05,6.891956350828322e-05,0.0001022559409774
Rio Grande do Norte,Homens,2021,15-19,0.0009076375510138,0.0007005781576655,0.0010243312737175
Rio Grande do Norte,Homens,2021,20-24,0.0012864890155491,0.0010415517087262,0.001462611380134
Rio Grande do Norte,Homens,2021,25-29,0.0033373330155792,0.0029127479525025,0.0035090028404487
Rio Grande do Norte,Homens,2021,30-34,0.0033520013623992,0.0032401639280839,0.0035085216879155
