regiao,Faixa_Etaria,taxa,ano,previsto,previsao_lee_miler_2_1$lmt_inf,previsao_lee_miler_3_1$lmt_max
Pernambuco,5-9,Mulheres,2068,4.093405159404914e-5,2.6190993676580812e-5,6.397605988514089e-5
Pernambuco,5-9,Mulheres,2069,3.963227982595126e-5,2.5168723010084464e-5,6.240752077779845e-5
Pernambuco,5-9,Mulheres,2070,3.8371906592086426e-5,2.4186397486366543e-5,6.087732645350652e-5
Pernambuco,10-14,Mulheres,2024,2.2576883697665885e-4,2.1033078023269546e-4,2.4234003075252107e-4
Pernambuco,10-14,Mulheres,2025,2.2109050404430148e-4,2.0486904722292356e-4,2.3859636993076093e-4
Pernambuco,10-14,Mulheres,2026,2.1650911451351795e-4,1.9956289726894035e-4,2.348943481425561e-4
Pernambuco,10-14,Mulheres,2027,2.1202265954414214e-4,1.944051212152347e-4,2.3123674869861605e-4
Pernambuco,10-14,Mulheres,2028,2.0762917192275752e-4,1.8938948621390446e-4,2.276254817262655e-4
Pernambuco,10-14,Mulheres,2029,2.0332672520011777e-4,1.8451048020550688e-4,2.240618372168235e-4
Pernambuco,10-14,Mulheres,2030,1.9911343284644172e-4,1.7976314011001373e-4,2.2054665442332227e-4
Pernambuco,10-14,Mulheres,2031,1.9498744742420818e-4,1.751429326685736e-4,2.1708043866636972e-4
Pernambuco,10-14,Mulheres,2032,1.9094695977809746e-4,1.7064566955536293e-4,2.136634439274144e-4
Pernambuco,10-14,Mulheres,2033,1.8699019824171346e-4,1.662674454597058e-4,2.1029573252780222e-4
Pernambuco,10-14,Mulheres,2034,1.8311542786074737e-4,1.6200459196132635e-4,2.06977219069378e-4
Pernambuco,10-14,Mulheres,2035,1.7932094963223874e-4,1.5785364250928287e-4,2.0370770332472313e-4
Pernambuco,10-14,Mulheres,2036,1.756050997595974e-4,1.538113053636469e-4,2.0048689521665302e-4
Pernambuco,10-14,Mulheres,2037,1.719662489230657e-4,1.4987444234952862e-4,1.9731443403607675e-4
Pernambuco,10-14,Mulheres,2038,1.6840280156529808e-4,1.4604005192216758e-4,1.9418990339825022e-4
Pernambuco,10-14,Mulheres,2039,1.6491319519174163e-4,1.4230525547644747e-4,1.9111284300284058e-4
Pernambuco,10-14,Mulheres,2040,1.614958996855171e-4,1.3866728613089096e-4,1.8808275796654967e-4
Pernambuco,10-14,Mulheres,2041,1.581494166364967e-4,1.3512347942231902e-4,1.8509912629094858e-4
Pernambuco,10-14,Mulheres,2042,1.548722786842818e-4,1.316712654928261e-4,1.8216140488274267e-4
Pernambuco,10-14,Mulheres,2043,1.5166304887479808e-4,1.2830816245489596e-4,1.792690344395287e-4
Pernambuco,10-14,Mulheres,2044,1.4852032003022307e-4,1.250317706960736e-4,1.7642144343855623e-4
Pernambuco,10-14,Mulheres,2045,1.4544271413196756e-4,1.218397679401346e-4,1.7361805141049606e-4
Pernambuco,10-14,Mulheres,2046,1.42428881716445e-4,1.1872990492293716e-4,1.708582716390108e-4
Pernambuco,10-14,Mulheres,2047,1.3947750128336174e-4,1.1570000157210907e-4,1.6814151339596665e-4
Pernambuco,10-14,Mulheres,2048,1.3658727871626613e-4,1.1274794360319051e-4,1.6546718379870307e-4
Pernambuco,10-14,Mulheres,2049,1.3375694671510733e-4,1.098716794628038e-4,1.6283468935782396e-4
Pernambuco,10-14,Mulheres,2050,1.309852642405524e-4,1.0706921756327545e-4,1.6024343727017392e-4
Pernambuco,10-14,Mulheres,2051,1.2827101596981556e-4,1.0433862376389774e-4,1.5769283650089483e-4
Pernambuco,10-14,Mulheres,2052,1.2561301176376754e-4,1.016780190624577e-4,1.5518229869006497e-4
Pernambuco,10-14,Mulheres,2053,1.2301008614508358e-4,9.908557746731282e-5,1.5271123891277296e-4
Pernambuco,10-14,Mulheres,2054,1.2046109778720757e-4,9.65595240255831e-5,1.5027907631622755e-4
Pernambuco,10-14,Mulheres,2055,1.1796492901390569e-4,9.409813298724903e-5,1.4788523465329e-4
Pernambuco,10-14,Mulheres,2056,1.1552048530918832e-4,9.169972608834645e-5,1.4552914272844596e-4
Pernambuco,10-14,Mulheres,2057,1.1312669483738906e-4,8.936267093919293e-5,1.4321023476950395e-4
Pernambuco,10-14,Mulheres,2058,1.1078250797318859e-4,8.708537950581586e-5,1.4092795073609313e-4
Pernambuco,10-14,Mulheres,2059,1.0848689684137549e-4,8.486630667457709e-5,1.3868173657422683e-4
Pernambuco,10-14,Mulheres,2060,1.0623885486614584e-4,8.270394889148912e-5,1.3647104442471804e-4
Pernambuco,10-14,Mulheres,2061,1.0403739632974204e-4,8.059684286895574e-5,1.342953327920109e-4
Pernambuco,10-14,Mulheres,2062,1.0188155594023571e-4,7.854356435369542e-5,1.3215406667898457e-4
Pernambuco,10-14,Mulheres,2063,9.977038840826879e-5,7.654272695046064e-5,1.3004671769244967e-4
Pernambuco,10-14,Mulheres,2064,9.7702968032565e-5,7.459298099688588e-5,1.2797276412335553e-4
Pernambuco,10-14,Mulheres,2065,9.567838829402888e-5,7.269301248538839e-5,1.2593169100514316e-4
Pernambuco,10-14,Mulheres,2066,9.369576145825726e-5,7.084154202856463e-5,1.2392299015319075e-4
Pernambuco,10-14,Mulheres,2067,9.175421818628752e-5,6.903732386494365e-5,1.2194616018787813e-4
Pernambuco,10-14,Mulheres,2068,8.985290715341015e-5,6.727914490233159e-5,1.2000070654345574e-4
Pernambuco,10-14,Mulheres,2069,8.799099467588189e-5,6.556582379628684e-5,1.180861414645958e-4
Pernambuco,10-14,Mulheres,2070,8.616766434537387e-5,6.38962100615377e-5,1.1620198399226204e-4
Pernambuco,15-19,Mulheres,2024,4.439390863090992e-4,4.2130400451049756e-4,4.677902660382787e-4
Pernambuco,15-19,Mulheres,2025,4.3712372401670876e-4,4.131931959821821e-4,4.624402143022595e-4
Pernambuco,15-19,Mulheres,2026,4.304129913111446e-4,4.052591743181571e-4,4.5712806724510836e-4
Pernambuco,15-19,Mulheres,2027,4.2380528191676535e-4,3.9749403204438003e-4,4.5185814754696864e-4
Pernambuco,15-19,Mulheres,2028,4.1729901421750645e-4,3.8989111782174423e-4,4.466335838574233e-4
Pernambuco,15-19,Mulheres,2029,4.108926308783078e-4,3.824446917941541e-4,4.414566543414579e-4
Pernambuco,15-19,Mulheres,2030,4.0458459847235033e-4,3.751496946840045e-4,4.363290164980963e-4
Pernambuco,15-19,Mulheres,2031,3.9837340711401496e-4,3.6800158833936807e-4,4.312518655470465e-4
Pernambuco,15-19,Mulheres,2032,3.922575700974799e-4,3.609962427271671e-4,4.262260463887098e-4
Pernambuco,15-19,Mulheres,2033,3.862356235408626e-4,3.541298540141644e-4,4.2125213449536515e-4
Pernambuco,15-19,Mulheres,2034,3.803061260358254e-4,3.473988839897824e-4,4.163304954791709e-4
Pernambuco,15-19,Mulheres,2035,3.744676583025631e-4,3.4080001446843864e-4,4.114613296989499e-4
Pernambuco,15-19,Mulheres,2036,3.687188228500838e-4,3.343301124136709e-4,4.066447061631547e-4
Pernambuco,15-19,Mulheres,2037,3.630582436417074e-4,3.2798620287154145e-4,4.018805886411824e-4
Pernambuco,15-19,Mulheres,2038,3.5748456576569724e-4,3.217654476817399e-4,3.9716885601431015e-4
Pernambuco,15-19,Mulheres,2039,3.519964551109514e-4,3.1566512852422877e-4,3.925093183080754e-4
Pernambuco,15-19,Mulheres,2040,3.4659259804767e-4,3.0968263326138857e-4,3.8790172944583735e-4
Pernambuco,15-19,Mulheres,2041,3.412717011129247e-4,3.0381544481479375e-4,3.8334579748408555e-4
Pernambuco,15-19,Mulheres,2042,3.3603249070105856e-4,2.980611320126407e-4,3.788411928931686e-4
Pernambuco,15-19,Mulheres,2043,3.3087371275883554e-4,2.92417341984767e-4,3.7438755530620836e-4
Pernambuco,15-19,Mulheres,2044,3.257941324852714e-4,2.8688179378439586e-4,3.699844990567821e-4
Pernambuco,15-19,Mulheres,2045,3.2079253403607353e-4,2.8145227299074775e-4,3.656316177509362e-4
Pernambuco,15-19,Mulheres,2046,3.15867720232615e-4,2.7612662710236826e-4,3.613284880634162e-4
Pernambuco,15-19,Mulheres,2047,3.110185122753823e-4,2.7090276157278417e-4,3.570746729062143e-4
Pernambuco,15-19,Mulheres,2048,3.0624374946181665e-4,2.6577863637177503e-4,3.528697240858881e-4
Pernambuco,15-19,Mulheres,2049,3.0154228890848955e-4,2.607522629797216e-4,3.487131845419205e-4
Pernambuco,15-19,Mulheres,2050,2.9691300527754315e-4,2.5582170174115123e-4,3.446045902397404e-4
Pernambuco,15-19,Mulheres,2051,2.9235479050733037e-4,2.5098505951809386e-4,3.40543471777544e-4
Pernambuco,15-19,Mulheres,2052,2.8786655354719074e-4,2.4624048759520016e-4,3.365293557547064e-4
Pernambuco,15-19,Mulheres,2053,2.8344722009629496e-4,2.415861797975164e-4,3.3256176594065014e-4
Pernambuco,15-19,Mulheres,2054,2.790957323465046e-4,2.370203707889074e-4,3.286402242759347e-4
Pernambuco,15-19,Mulheres,2055,2.7481104872917366e-4,2.3254133452478348e-4,3.2476425173168287e-4
Pernambuco,15-19,Mulheres,2056,2.7059214366584024e-4,2.281473828373345e-4,3.20933369048899e-4
Pernambuco,15-19,Mulheres,2057,2.664380073227447e-4,2.238368641351488e-4,3.1714709737558204e-4
Pernambuco,15-19,Mulheres,2058,2.6234764536911726e-4,2.1960816220208007e-4,3.1340495881654535e-4
Pernambuco,15-19,Mulheres,2059,2.5832007873917385e-4,2.1545969508265665e-4,3.097064769084239e-4
Pernambuco,15-19,Mulheres,2060,2.5435434339777054e-4,2.1138991404332956e-4,3.060511770303753e-4
Pernambuco,15-19,Mulheres,2061,2.5044949010965097e-4,2.073973026004864e-4,3.0243858675931044e-4
Pernambuco,15-19,Mulheres,2062,2.466045842122386e-4,2.0348037560753658e-4,2.98868236177163e-4
Pernambuco,15-19,Mulheres,2063,2.4281870539191662e-4,1.9963767839448941e-4,2.953396581365675e-4
Pernambuco,15-19,Mulheres,2064,2.390909474637425e-4,1.9586778595439332e-4,2.9185238849036916e-4
Pernambuco,15-19,Mulheres,2065,2.3542041815454457e-4,1.921693021717985e-4,2.884059662896252e-4
Pernambuco,15-19,Mulheres,2066,2.318062388893466e-4,1.885408590890589e-4,2.8499993395406694e-4
Pernambuco,15-19,Mulheres,2067,2.2824754458107544e-4,1.8498111620685975e-4,2.8163383741847044e-4
Pernambuco,15-19,Mulheres,2068,2.2474348342349252e-4,1.8148875981582437e-4,2.7830722625788546e-4
Pernambuco,15-19,Mulheres,2069,2.2129321668730686e-4,1.7806250235645422e-4,2.750196537942813e-4
Pernambuco,15-19,Mulheres,2070,2.1789591851941736e-4,1.7470108180500573e-4,2.7177067718684404e-4
Pernambuco,20-24,Mulheres,2024,4.952699204579959e-4,4.6166745763827696e-4,5.313181383095435e-4
Pernambuco,20-24,Mulheres,2025,4.850890848303103e-4,4.4977475426192674e-4,5.231761409278085e-4
Pernambuco,20-24,Mulheres,2026,4.751175278399833e-4,4.382183741734261e-4,5.151236884728193e-4
Pernambuco,20-24,Mulheres,2027,4.6535094752697345e-4,4.269827620680301e-4,5.071668545011407e-4
Pernambuco,20-24,Mulheres,2028,4.557851303629132e-4,4.160544784594805e-4,4.993098159383701e-4
Pernambuco,20-24,Mulheres,2029,4.464159494332964e-4,4.0542164499060237e-4,4.915554025563945e-4
Pernambuco,20-24,Mulheres,2030,4.372393626570295e-4,3.9507357151714407e-4,4.839054648038618e-4
Pernambuco,20-24,Mulheres,2031,4.282514110425874e-4,3.850004975157171e-4,4.763611274358937e-4
Pernambuco,20-24,Mulheres,2032,4.1944821698000997e-4,3.751934079010405e-4,4.689229688548102e-4
Pernambuco,20-24,Mulheres,2033,4.1082598256801466e-4,3.6564389871503915e-4,4.6159115069635033e-4
Pernambuco,20-24,Mulheres,2034,4.0238098797549106e-4,3.5634407710314595e-4,4.5436551324316366e-4
Pernambuco,20-24,Mulheres,2035,3.9410958983668266e-4,3.4728648539530954e-4,4.4724564684524873e-4
Pernambuco,20-24,Mulheres,2036,3.8600821967935215e-4,3.384640424717792e-4,4.4023094616453025e-4
Pernambuco,20-24,Mulheres,2037,3.780733823852626e-4,3.298699977446412e-4,4.333206519099237e-4
Pernambuco,20-24,Mulheres,2038,3.703016546823003e-4,3.2149789449557046e-4,4.2651388331981394e-4
Pernambuco,20-24,Mulheres,2039,3.626896836675974e-4,3.1334154025400524e-4,4.198096637051949e-4
Pernambuco,20-24,Mulheres,2040,3.552341853610126e-4,3.053949825441906e-4,4.1320694072255205e-4
Pernambuco,20-24,Mulheres,2041,3.4793194328834473e-4,2.9765248877706014e-4,4.067046025980811e-4
Pernambuco,20-24,Mulheres,2042,3.407798070936732e-4,2.901085293788014e-4,4.0030149120905795e-4
Pernambuco,20-24,Mulheres,2043,3.337746911802201e-4,2.827577634741025e-4,3.9399641270204997e-4
Pernambuco,20-24,Mulheres,2044,3.269135733791532e-4,2.755950266061986e-4,3.8778814616360435e-4
Pernambuco,20-24,Mulheres,2045,3.20193493645753e-4,2.686153200963951e-4,3.8167545073855585e-4
Pernambuco,20-24,Mulheres,2046,3.1361155278238035e-4,2.6181380173527947e-4,3.7565707150160146e-4
Pernambuco,20-24,Mulheres,2047,3.071649111876963e-4,2.5518577756506193e-4,3.697317443206246e-4
Pernambuco,20-24,Mulheres,2048,3.0085078763159023e-4,2.487266945634358e-4,3.638981998993439e-4
Pernambuco,20-24,Mulheres,2049,2.946664580552966e-4,2.4243213407831757e-4,3.5815516714794997e-4
Pernambuco,20-24,Mulheres,2050,2.88609254396171e-4,2.3629780589289593e-4,3.5250137600036796e-4
Pernambuco,20-24,Mulheres,2051,2.8267656343662476e-4,2.3031954282378588e-4,3.469355597734713e-4
Pernambuco,20-24,Mulheres,2052,2.7686582567672605e-4,2.2449329577340027e-4,3.414564571452913e-4
Pernambuco,20-24,Mulheres,2053,2.711745342299699e-4,2.1881512917209736e-4,3.360628138148789e-4
Pernambuco,20-24,Mulheres,2054,2.656002337417507e-4,2.1328121675712975e-4,3.3075338389504134e-4
Pernambuco,20-24,Mulheres,2055,2.6014051933006356e-4,2.0788783764460122e-4,3.2552693108005157e-4
Pernambuco,20-24,Mulheres,2056,2.5479303554798563e-4,2.026313726579963e-4,3.2038222962309487e-4
Pernambuco,20-24,Mulheres,2057,2.495554753674798e-4,1.9750830088281735e-4,3.1531806515230334e-4
Pernambuco,20-24,Mulheres,2058,2.444255791840904e-4,1.9251519642171254e-4,3.103332353494143e-4
Pernambuco,20-24,Mulheres,2059,2.3940113384209608e-4,1.8764872532842802e-4,3.054265505111775e-4
Pernambuco,20-24,Mulheres,2060,2.3447997167970577e-4,1.8290564270218742e-4,3.005968340104041e-4
Pernambuco,20-24,Mulheres,2061,2.2965996959387806e-4,1.782827899267686e-4,2.958429226709202e-4
Pernambuco,20-24,Mulheres,2062,2.2493904812436426e-4,1.7377709204079278e-4,2.9116366706848616e-4
Pernambuco,20-24,Mulheres,2063,2.2031517055658365e-4,1.6938555522757781e-4,2.8655793176792676e-4
Pernambuco,20-24,Mulheres,2064,2.1578634204293617e-4,1.6510526441447382e-4,2.820245955052003e-4
Pernambuco,20-24,Mulheres,2065,2.1135060874217978e-4,1.6093338097288915e-4,2.775625513218717e-4
Pernambuco,20-24,Mulheres,2066,2.0700605697649685e-4,1.5686714051132178e-4,2.731707066583768e-4
Pernambuco,20-24,Mulheres,2067,2.027508124058915e-4,1.5290385075463798e-4,2.6884798341157603e-4
Pernambuco,20-24,Mulheres,2068,1.9858303921955483e-4,1.490408895036332e-4,2.645933179613366e-4
Pernambuco,20-24,Mulheres,2069,1.9450093934385282e-4,1.45275702669579e-4,2.604056611702276e-4
Pernambuco,20-24,Mulheres,2070,1.9050275166659783e-4,1.4160580237904745e-4,2.562839783598814e-4
Pernambuco,25-29,Mulheres,2024,5.916649013502946e-4,5.453331272860029e-4,6.419330460118171e-4
Pernambuco,25-29,Mulheres,2025,5.775723670240289e-4,5.290626322428037e-4,6.305299577397571e-4
Pernambuco,25-29,Mulheres,2026,5.638154948661357e-4,5.133183177755115e-4,6.192802813441905e-4
Pernambuco,25-29,Mulheres,2027,5.503862899277523e-4,4.980748151225996e-4,6.081918999776605e-4
Pernambuco,25-29,Mulheres,2028,5.372769476872182e-4,4.8330994432869956e-4,5.972699753096152e-4
Pernambuco,25-29,Mulheres,2029,5.244798495143954e-4,4.69003907532366e-4,5.865177413850428e-4
Pernambuco,25-29,Mulheres,2030,5.11987558243022e-4,4.5513874489305723e-4,5.759370362047383e-4
Pernambuco,25-29,Mulheres,2031,4.997928138485274e-4,4.416979558599308e-4,5.655286683143309e-4
Pernambuco,25-29,Mulheres,2032,4.878885292287926e-4,4.2866622816793807e-4,5.5529267600661e-4
Pernambuco,25-29,Mulheres,2033,4.762677860854076e-4,4.1602923912125003e-4,5.452285145674258e-4
Pernambuco,25-29,Mulheres,2034,4.649238309030308e-4,4.037735066411997e-4,5.353351940785664e-4
Pernambuco,25-29,Mulheres,2035,4.5385007102451336e-4,3.9188627535418773e-4,5.256113824930223e-4
Pernambuco,25-29,Mulheres,2036,4.4304007081950826e-4,3.803554278514317e-4,5.160554838418773e-4
Pernambuco,25-29,Mulheres,2037,4.324875479443368e-4,3.691694143603822e-4,5.066656983243792e-4
Pernambuco,25-29,Mulheres,2038,4.2218636969093966e-4,3.583171961052073e-4,4.974400689954061e-4
Pernambuco,25-29,Mulheres,2039,4.1213054942279006e-4,3.47788198998646e-4,4.883765183999013e-4
Pernambuco,25-29,Mulheres,2040,4.023142430956977e-4,3.375722752396673e-4,4.79472877571922e-4
Pernambuco,25-29,Mulheres,2041,3.92731745861482e-4,3.2765967103919963e-4,4.707269091683712e-4
Pernambuco,25-29,Mulheres,2042,3.8337748875254057e-4,3.180409991535868e-4,4.621363260502974e-4
Pernambuco,25-29,Mulheres,2043,3.7424603544538557e-4,3.087072152331194e-4,4.536988062971671e-4
Pernambuco,25-29,Mulheres,2044,3.653320791012684e-4,2.9964959723085324e-4,4.454120054018649e-4
Pernambuco,25-29,Mulheres,2045,3.5663043928205515e-4,2.9085972729175235e-4,4.372735662195545e-4
Pernambuco,25-29,Mulheres,2046,3.4813605893956127e-4,2.8232947567209703e-4,4.29281127113813e-4
Pernambuco,25-29,Mulheres,2047,3.3984400147659555e-4,2.7405098633670027e-4,4.214323286460567e-4
Pernambuco,25-29,Mulheres,2048,3.317494478780056e-4,2.6601666395546374e-4,4.1372481908045957e-4
Pernambuco,25-29,Mulheres,2049,3.238476939100573e-4,2.5821916207745743e-4,4.0615625892009675e-4
Pernambuco,25-29,Mulheres,2050,3.1613414738652023e-4,2.506513723044291e-4,3.9872432464650145e-4
Pernambuco,25-29,Mulheres,2051,3.086043254998716e-4,2.433064143196692e-4,3.914267118009628e-4
Pernambuco,25-29,Mulheres,2052,3.0125385221606575e-4,2.3617762665484557e-4,3.842611375193837e-4
Pernambuco,25-29,Mulheres,2053,2.9407845573135665e-4,2.2925855809847548e-4,3.7722534261160295e-4
Pernambuco,25-29,Mulheres,2054,2.8707396598969513e-4,2.2254295966646774e-4,3.703170932595007e-4
Pernambuco,25-29,Mulheres,2055,2.802363122592573e-4,2.160247770685594e-4,3.635341823949401e-4
Pernambuco,25-29,Mulheres,2056,2.7356152076669666e-4,2.0969814361527765e-4,3.568744308079591e-4
Pernambuco,25-29,Mulheres,2057,2.670457123877446e-4,2.0355737351878932e-4,3.5033568802701927e-4
Pernambuco,25-29,Mulheres,2058,2.6068510039281697e-4,1.9759695554812933e-4,3.439158330061449e-4
Pernambuco,25-29,Mulheres,2059,2.5447598824631713e-4,1.9181154700512778e-4,3.3761277464806915e-4
Pernambuco,25-29,Mulheres,2060,2.484147674583556e-4,1.8619596799215917e-4,3.3142445218785593e-4
Pernambuco,25-29,Mulheres,2061,2.4249791548763933e-4,1.8074519594681428e-4,3.2534883545759237e-4
Pernambuco,25-29,Mulheres,2062,2.3672199369430966e-4,1.7545436042189374e-4,3.193839250495839e-4
Pernambuco,25-29,Mulheres,2063,2.3108364534154164e-4,1.7031873809189447e-4,3.135277523928338e-4
Pernambuco,25-29,Mulheres,2064,2.2557959364474136e-4,1.6533374796946673e-4,3.0777837975537887e-4
Pernambuco,25-29,Mulheres,2065,2.202066398672087e-4,1.6049494681729052e-4,3.0213390018322056e-4
Pernambuco,25-29,Mulheres,2066,2.1496166146115826e-4,1.557980247424642e-4,2.965924373850361e-4
Pernambuco,25-29,Mulheres,2067,2.0984161025301853e-4,1.5123880096191896e-4,2.9115214557054827e-4
Pernambuco,25-29,Mulheres,2068,2.0484351067195396e-4,1.468132197285733e-4,2.8581120924932915e-4
Pernambuco,25-29,Mulheres,2069,1.9996445802058138e-4,1.4251734640897864e-4,2.805678429958876e-4
Pernambuco,25-29,Mulheres,2070,1.9520161678687477e-4,1.3834736370410233e-4,2.7542029118607657e-4
Pernambuco,30-34,Mulheres,2024,8.467185025261907e-4,7.956907646200676e-4,9.010186549827822e-4
Pernambuco,30-34,Mulheres,2025,8.313015912885681e-4,7.775295500503587e-4,8.887923753304902e-4
Pernambuco,30-34,Mulheres,2026,8.16165388635203e-4,7.598288193069875e-4,8.766789633138705e-4
Pernambuco,30-34,Mulheres,2027,8.013047834703603e-4,7.425677347789679e-4,8.646879280360941e-4
Pernambuco,30-34,Mulheres,2028,7.867147577602959e-4,7.257284863557511e-4,0.00085282598342770145
Pernambuco,30-34,Mulheres,2029,7.723903848387971e-4,7.092954797145148e-4,8.410978550597081e-4
Pernambuco,30-34,Mulheres,2030,7.583268277435812e-4,6.932547915820161e-4,8.295068200875329e-4
Pernambuco,30-34,Mulheres,2031,7.445193375829791e-4,6.775937928073469e-4,8.180550794871261e-4
Pernambuco,30-34,Mulheres,2032,7.309632519323584e-4,6.623008805885091e-4,8.067440212381293e-4
Pernambuco,30-34,Mulheres,2033,7.176539932597496e-4,6.473652838087048e-4,7.955744104959668e-4
Pernambuco,30-34,Mulheres,2034,7.045870673801315e-4,6.327769185986694e-4,7.845465296343986e-4
Pernambuco,30-34,Mulheres,2035,6.917580619378655e-4,6.185262791795352e-4,7.736602831019444e-4
