Localidade,cod_IBGE,Código DataSUS,Ano,Taxa
Arenópolis,5202353,520235,1999,22.22
Arenópolis,5202353,520235,2000,16.84
Arenópolis,5202353,520235,2001,16.84
Arenópolis,5202353,520235,2002,16.84
Arenópolis,5202353,520235,2003,19.23
Arenópolis,5202353,520235,2004,20.41
Arenópolis,5202353,520235,2005,25.0
Arenópolis,5202353,520235,2006,16.84
Arenópolis,5202353,520235,2007,25.0
Arenópolis,5202353,520235,2008,16.84
Arenópolis,5202353,520235,2009,16.84
Arenópolis,5202353,520235,2010,16.84
Arenópolis,5202353,520235,2011,16.84
Arenópolis,5202353,520235,2012,16.84
Arenópolis,5202353,520235,2013,25.64
Arenópolis,5202353,520235,2014,16.84
Arenópolis,5202353,520235,2015,16.84
Arenópolis,5202353,520235,2016,16.84
Arenópolis,5202353,520235,2017,25.64
Arenópolis,5202353,520235,2018,16.84
Arenópolis,5202353,520235,2019,16.84
Arenópolis,5202353,520235,2020,27.03
Arenópolis,5202353,520235,2021,0.0
Arenópolis,5202353,520235,2022,16.84
Arenópolis,5202353,520235,2023,16.84
Aruanã,5202502,520250,1996,20.0
Aruanã,5202502,520250,1997,17.39
Aruanã,5202502,520250,1998,13.7
Aruanã,5202502,520250,1999,22.22
Aruanã,5202502,520250,2000,20.41
Aruanã,5202502,520250,2001,9.26
Aruanã,5202502,520250,2002,9.52
Aruanã,5202502,520250,2003,16.84
Aruanã,5202502,520250,2004,16.84
Aruanã,5202502,520250,2005,16.84
Aruanã,5202502,520250,2006,16.84
Aruanã,5202502,520250,2007,16.84
Aruanã,5202502,520250,2008,16.84
Aruanã,5202502,520250,2009,16.84
Aruanã,5202502,520250,2010,31.25
Aruanã,5202502,520250,2011,16.84
Aruanã,5202502,520250,2012,25.64
Aruanã,5202502,520250,2013,19.8
Aruanã,5202502,520250,2014,14.08
Aruanã,5202502,520250,2015,16.84
Aruanã,5202502,520250,2016,29.7
Aruanã,5202502,520250,2017,25.0
Aruanã,5202502,520250,2018,17.09
Aruanã,5202502,520250,2019,10.0
Aruanã,5202502,520250,2020,20.62
Aruanã,5202502,520250,2021,0.0
Aruanã,5202502,520250,2022,16.84
Aruanã,5202502,520250,2023,7.04
Aurilândia,5202601,520260,1996,14.49
Aurilândia,5202601,520260,1997,16.84
Aurilândia,5202601,520260,1998,16.84
Aurilândia,5202601,520260,1999,16.84
Aurilândia,5202601,520260,2000,16.39
Aurilândia,5202601,520260,2001,29.41
Aurilândia,5202601,520260,2002,23.81
Aurilândia,5202601,520260,2003,21.28
Aurilândia,5202601,520260,2004,16.84
Aurilândia,5202601,520260,2005,16.84
Aurilândia,5202601,520260,2006,16.84
Aurilândia,5202601,520260,2007,16.84
Aurilândia,5202601,520260,2008,16.84
Aurilândia,5202601,520260,2009,16.84
Aurilândia,5202601,520260,2010,16.84
Aurilândia,5202601,520260,2011,16.84
Aurilândia,5202601,520260,2012,27.03
Aurilândia,5202601,520260,2013,16.84
Aurilândia,5202601,520260,2014,16.84
Aurilândia,5202601,520260,2015,16.84
Aurilândia,5202601,520260,2016,16.84
Aurilândia,5202601,520260,2017,16.84
Aurilândia,5202601,520260,2018,16.84
Aurilândia,5202601,520260,2019,40.0
Aurilândia,5202601,520260,2020,16.84
Aurilândia,5202601,520260,2021,0.0
Aurilândia,5202601,520260,2022,37.04
Aurilândia,5202601,520260,2023,26.32
Avelinópolis,5202809,520280,1996,16.84
Avelinópolis,5202809,520280,1997,16.84
Avelinópolis,5202809,520280,1998,16.84
Avelinópolis,5202809,520280,1999,16.84
Avelinópolis,5202809,520280,2000,16.84
Avelinópolis,5202809,520280,2001,29.41
Avelinópolis,5202809,520280,2002,43.48
Avelinópolis,5202809,520280,2003,16.84
Avelinópolis,5202809,520280,2004,16.84
Avelinópolis,5202809,520280,2005,16.84
Avelinópolis,5202809,520280,2006,16.84
Avelinópolis,5202809,520280,2007,16.84
Avelinópolis,5202809,520280,2008,16.84
Avelinópolis,5202809,520280,2009,30.3
Avelinópolis,5202809,520280,2010,16.84
Avelinópolis,5202809,520280,2011,16.84
Avelinópolis,5202809,520280,2012,16.84
Avelinópolis,5202809,520280,2013,16.84
Avelinópolis,5202809,520280,2014,16.84
Avelinópolis,5202809,520280,2015,16.84
Avelinópolis,5202809,520280,2016,45.45
Avelinópolis,5202809,520280,2017,16.84
Avelinópolis,5202809,520280,2018,16.84
Avelinópolis,5202809,520280,2019,40.0
Avelinópolis,5202809,520280,2020,16.84
Avelinópolis,5202809,520280,2021,43.48
Avelinópolis,5202809,520280,2022,28.57
Avelinópolis,5202809,520280,2023,16.84
Baliza,5203104,520310,1996,16.84
Baliza,5203104,520310,1997,16.84
Baliza,5203104,520310,1998,16.84
Baliza,5203104,520310,1999,16.84
Baliza,5203104,520310,2000,16.84
Baliza,5203104,520310,2001,16.84
Baliza,5203104,520310,2002,16.84
Baliza,5203104,520310,2003,41.67
Baliza,5203104,520310,2004,27.78
Baliza,5203104,520310,2005,16.84
Baliza,5203104,520310,2006,27.78
Baliza,5203104,520310,2007,43.48
Baliza,5203104,520310,2008,16.84
Baliza,5203104,520310,2009,29.41
Baliza,5203104,520310,2010,16.84
Baliza,5203104,520310,2011,16.84
Baliza,5203104,520310,2012,16.84
Baliza,5203104,520310,2013,16.84
Baliza,5203104,520310,2014,40.0
Baliza,5203104,520310,2015,35.71
Baliza,5203104,520310,2016,16.84
Baliza,5203104,520310,2017,32.26
Baliza,5203104,520310,2018,16.84
Baliza,5203104,520310,2019,16.84
Baliza,5203104,520310,2020,16.84
Baliza,5203104,520310,2021,0.0
Baliza,5203104,520310,2022,32.26
Baliza,5203104,520310,2023,40.0
Bela Vista de Goiás,5203302,520330,1996,8.38
Bela Vista de Goiás,5203302,520330,1997,17.05
Bela Vista de Goiás,5203302,520330,1998,15.02
Bela Vista de Goiás,5203302,520330,1999,43.1
Bela Vista de Goiás,5203302,520330,2000,12.99
Bela Vista de Goiás,5203302,520330,2001,16.29
Bela Vista de Goiás,5203302,520330,2002,10.71
Bela Vista de Goiás,5203302,520330,2003,12.05
Bela Vista de Goiás,5203302,520330,2004,15.87
Bela Vista de Goiás,5203302,520330,2005,7.14
Bela Vista de Goiás,5203302,520330,2006,7.27
Bela Vista de Goiás,5203302,520330,2007,22.83
Bela Vista de Goiás,5203302,520330,2008,11.76
Bela Vista de Goiás,5203302,520330,2009,9.84
Bela Vista de Goiás,5203302,520330,2010,23.57
Bela Vista de Goiás,5203302,520330,2011,10.56
Bela Vista de Goiás,5203302,520330,2012,34.19
Bela Vista de Goiás,5203302,520330,2013,5.46
Bela Vista de Goiás,5203302,520330,2014,16.44
Bela Vista de Goiás,5203302,520330,2015,23.75
Bela Vista de Goiás,5203302,520330,2016,13.09
Bela Vista de Goiás,5203302,520330,2017,19.52
Bela Vista de Goiás,5203302,520330,2018,15.12
Bela Vista de Goiás,5203302,520330,2019,23.55
Bela Vista de Goiás,5203302,520330,2020,12.66
Bela Vista de Goiás,5203302,520330,2021,7.14
Bela Vista de Goiás,5203302,520330,2022,18.65
Bela Vista de Goiás,5203302,520330,2023,14.29
Bom Jardim de Goiás,5203401,520340,1996,18.87
Bom Jardim de Goiás,5203401,520340,1997,9.17
Bom Jardim de Goiás,5203401,520340,1998,32.79
Bom Jardim de Goiás,5203401,520340,1999,38.1
Bom Jardim de Goiás,5203401,520340,2000,16.53
Bom Jardim de Goiás,5203401,520340,2001,16.84
Bom Jardim de Goiás,5203401,520340,2002,21.51
Bom Jardim de Goiás,5203401,520340,2003,39.47
Bom Jardim de Goiás,5203401,520340,2004,27.03
Bom Jardim de Goiás,5203401,520340,2005,32.52
Bom Jardim de Goiás,5203401,520340,2006,16.39
Bom Jardim de Goiás,5203401,520340,2007,7.58
Bom Jardim de Goiás,5203401,520340,2008,19.05
Bom Jardim de Goiás,5203401,520340,2009,11.63
Bom Jardim de Goiás,5203401,520340,2010,24.69
Bom Jardim de Goiás,5203401,520340,2011,19.23
Bom Jardim de Goiás,5203401,520340,2012,8.85
Bom Jardim de Goiás,5203401,520340,2013,30.3
Bom Jardim de Goiás,5203401,520340,2014,27.78
Bom Jardim de Goiás,5203401,520340,2015,16.84
Bom Jardim de Goiás,5203401,520340,2016,25.0
Bom Jardim de Goiás,5203401,520340,2017,30.3
Bom Jardim de Goiás,5203401,520340,2018,14.93
Bom Jardim de Goiás,5203401,520340,2019,9.35
Bom Jardim de Goiás,5203401,520340,2020,16.84
Bom Jardim de Goiás,5203401,520340,2021,0.0
Bom Jardim de Goiás,5203401,520340,2022,10.64
Bom Jardim de Goiás,5203401,520340,2023,30.3
Bom Jesus de Goiás,5203500,520350,1996,7.22
Bom Jesus de Goiás,5203500,520350,1997,6.64
Bom Jesus de Goiás,5203500,520350,1998,18.66
Bom Jesus de Goiás,5203500,520350,1999,20.41
Bom Jesus de Goiás,5203500,520350,2000,18.26
Bom Jesus de Goiás,5203500,520350,2001,11.32
Bom Jesus de Goiás,5203500,520350,2002,11.19
Bom Jesus de Goiás,5203500,520350,2003,22.14
Bom Jesus de Goiás,5203500,520350,2004,17.12
Bom Jesus de Goiás,5203500,520350,2005,14.71
Bom Jesus de Goiás,5203500,520350,2006,25.97
Bom Jesus de Goiás,5203500,520350,2007,16.23
Bom Jesus de Goiás,5203500,520350,2008,10.56
Bom Jesus de Goiás,5203500,520350,2009,15.72
Bom Jesus de Goiás,5203500,520350,2010,6.9
Bom Jesus de Goiás,5203500,520350,2011,22.73
Bom Jesus de Goiás,5203500,520350,2012,21.01
Bom Jesus de Goiás,5203500,520350,2013,34.6
Bom Jesus de Goiás,5203500,520350,2014,11.9
Bom Jesus de Goiás,5203500,520350,2015,14.25
Bom Jesus de Goiás,5203500,520350,2016,11.66
Bom Jesus de Goiás,5203500,520350,2017,28.33
Bom Jesus de Goiás,5203500,520350,2018,14.97
Bom Jesus de Goiás,5203500,520350,2019,13.59
Bom Jesus de Goiás,5203500,520350,2020,6.31
Bom Jesus de Goiás,5203500,520350,2021,2.94
Bom Jesus de Goiás,5203500,520350,2022,6.58
Bom Jesus de Goiás,5203500,520350,2023,10.42
Bonfinópolis,5203559,520355,1996,16.84
Bonfinópolis,5203559,520355,1997,15.62
Bonfinópolis,5203559,520355,1998,16.84
Bonfinópolis,5203559,520355,1999,16.84
Bonfinópolis,5203559,520355,2000,16.84
Bonfinópolis,5203559,520355,2001,17.86
Bonfinópolis,5203559,520355,2002,16.84
Bonfinópolis,5203559,520355,2003,17.7
Bonfinópolis,5203559,520355,2004,19.05
Bonfinópolis,5203559,520355,2005,8.85
Bonfinópolis,5203559,520355,2006,11.36
Bonfinópolis,5203559,520355,2007,11.49
Bonfinópolis,5203559,520355,2008,39.22
Bonfinópolis,5203559,520355,2009,16.84
Bonfinópolis,5203559,520355,2010,9.43
Bonfinópolis,5203559,520355,2011,40.82
Bonfinópolis,5203559,520355,2012,25.86
Bonfinópolis,5203559,520355,2013,9.17
Bonfinópolis,5203559,520355,2014,26.55
Bonfinópolis,5203559,520355,2015,8.4
Bonfinópolis,5203559,520355,2016,16.39
Bonfinópolis,5203559,520355,2017,17.7
Bonfinópolis,5203559,520355,2018,16.84
Bonfinópolis,5203559,520355,2019,34.78
Bonfinópolis,5203559,520355,2020,36.36
Bonfinópolis,5203559,520355,2021,32.52
Bonfinópolis,5203559,520355,2022,16.84
Bonfinópolis,5203559,520355,2023,16.84
Bonópolis,5203575,520357,1996,16.84
Bonópolis,5203575,520357,1997,16.84
Bonópolis,5203575,520357,1998,16.84
Bonópolis,5203575,520357,1999,16.84
Bonópolis,5203575,520357,2000,16.84
Bonópolis,5203575,520357,2001,16.84
Bonópolis,5203575,520357,2002,18.52
Bonópolis,5203575,520357,2003,16.84
Bonópolis,5203575,520357,2004,19.61
Bonópolis,5203575,520357,2005,19.23
Bonópolis,5203575,520357,2006,28.57
Bonópolis,5203575,520357,2007,18.87
Bonópolis,5203575,520357,2008,16.84
Bonópolis,5203575,520357,2009,45.45
Bonópolis,5203575,520357,2010,16.84
Bonópolis,5203575,520357,2011,16.84
Bonópolis,5203575,520357,2012,44.44
Bonópolis,5203575,520357,2013,16.84
Bonópolis,5203575,520357,2014,16.84
Bonópolis,5203575,520357,2015,16.84
Bonópolis,5203575,520357,2016,27.03
Bonópolis,5203575,520357,2017,16.84
Bonópolis,5203575,520357,2018,16.84
Bonópolis,5203575,520357,2019,16.84
Bonópolis,5203575,520357,2020,16.84
Bonópolis,5203575,520357,2021,0.0
Bonópolis,5203575,520357,2022,21.74
Bonópolis,5203575,520357,2023,40.0
Brazabrantes,5203609,520360,1996,16.84
Brazabrantes,5203609,520360,1997,16.84
Brazabrantes,5203609,520360,1998,16.84
Brazabrantes,5203609,520360,1999,16.84
Brazabrantes,5203609,520360,2000,16.84
Brazabrantes,5203609,520360,2001,16.84
Brazabrantes,5203609,520360,2002,16.84
Brazabrantes,5203609,520360,2003,16.84
Brazabrantes,5203609,520360,2004,28.57
Brazabrantes,5203609,520360,2005,16.84
Brazabrantes,5203609,520360,2006,16.84
Brazabrantes,5203609,520360,2007,16.84
Brazabrantes,5203609,520360,2008,16.84
Brazabrantes,5203609,520360,2009,43.48
Brazabrantes,5203609,520360,2010,16.84
Brazabrantes,5203609,520360,2011,16.84
Brazabrantes,5203609,520360,2012,16.84
Brazabrantes,5203609,520360,2013,16.84
Brazabrantes,5203609,520360,2014,22.22
Brazabrantes,5203609,520360,2015,36.36
Brazabrantes,5203609,520360,2016,16.84
Brazabrantes,5203609,520360,2017,16.84
Brazabrantes,5203609,520360,2018,16.84
Brazabrantes,5203609,520360,2019,30.3
Brazabrantes,5203609,520360,2020,16.84
Brazabrantes,5203609,520360,2021,0.0
Brazabrantes,5203609,520360,2022,21.28
Brazabrantes,5203609,520360,2023,16.84
Britânia,5203807,520380,1996,14.08
Britânia,5203807,520380,1997,16.84
Britânia,5203807,520380,1998,25.42
Britânia,5203807,520380,1999,20.98
Britânia,5203807,520380,2000,19.23
Britânia,5203807,520380,2001,28.85
Britânia,5203807,520380,2002,34.48
Britânia,5203807,520380,2003,9.52
Britânia,5203807,520380,2004,19.23
Britânia,5203807,520380,2005,19.8
Britânia,5203807,520380,2006,28.99
Britânia,5203807,520380,2007,15.15
Britânia,5203807,520380,2008,12.82
Britânia,5203807,520380,2009,27.4
Britânia,5203807,520380,2010,16.84
Britânia,5203807,520380,2011,14.08
Britânia,5203807,520380,2012,16.84
Britânia,5203807,520380,2013,13.51
Britânia,5203807,520380,2014,16.84
Britânia,5203807,520380,2015,18.52
Britânia,5203807,520380,2016,11.76
Britânia,5203807,520380,2017,11.49
Britânia,5203807,520380,2018,16.84
Britânia,5203807,520380,2019,25.32
Britânia,5203807,520380,2020,16.84
Britânia,5203807,520380,2021,11.63
Britânia,5203807,520380,2022,37.04
Britânia,5203807,520380,2023,12.66
Buriti Alegre,5203906,520390,1996,13.25
Buriti Alegre,5203906,520390,1997,26.32
Buriti Alegre,5203906,520390,1998,15.27
Buriti Alegre,5203906,520390,1999,13.25
Buriti Alegre,5203906,520390,2000,36.5
Buriti Alegre,5203906,520390,2001,19.74
Buriti Alegre,5203906,520390,2002,17.09
Buriti Alegre,5203906,520390,2003,8.85
Buriti Alegre,5203906,520390,2004,36.7
Buriti Alegre,5203906,520390,2005,31.91
Buriti Alegre,5203906,520390,2006,16.84
Buriti Alegre,5203906,520390,2007,8.47
Buriti Alegre,5203906,520390,2008,26.79
Buriti Alegre,5203906,520390,2009,17.54
Buriti Alegre,5203906,520390,2010,24.0
Buriti Alegre,5203906,520390,2011,10.2
Buriti Alegre,5203906,520390,2012,18.18
Buriti Alegre,5203906,520390,2013,20.2
Buriti Alegre,5203906,520390,2014,16.84
Buriti Alegre,5203906,520390,2015,17.54
Buriti Alegre,5203906,520390,2016,16.53
Buriti Alegre,5203906,520390,2017,27.4
Buriti Alegre,5203906,520390,2018,16.84
Buriti Alegre,5203906,520390,2019,16.84
Buriti Alegre,5203906,520390,2020,8.2
Buriti Alegre,5203906,520390,2021,0.0
Buriti Alegre,5203906,520390,2022,36.04
Buriti Alegre,5203906,520390,2023,10.31
Buriti de Goiás,5203939,520393,1996,16.84
Buriti de Goiás,5203939,520393,1997,16.84
Buriti de Goiás,5203939,520393,1998,16.84
Buriti de Goiás,5203939,520393,1999,16.84
Buriti de Goiás,5203939,520393,2000,16.84
Buriti de Goiás,5203939,520393,2001,16.84
Buriti de Goiás,5203939,520393,2002,27.03
Buriti de Goiás,5203939,520393,2003,16.84
Buriti de Goiás,5203939,520393,2004,16.84
Buriti de Goiás,5203939,520393,2005,26.32
Buriti de Goiás,5203939,520393,2006,32.26
Buriti de Goiás,5203939,520393,2007,16.84
Buriti de Goiás,5203939,520393,2008,16.84
Buriti de Goiás,5203939,520393,2009,16.84
Buriti de Goiás,5203939,520393,2010,29.41
Buriti de Goiás,5203939,520393,2011,40.0
Buriti de Goiás,5203939,520393,2012,16.84
Buriti de Goiás,5203939,520393,2013,16.84
Buriti de Goiás,5203939,520393,2014,16.84
Buriti de Goiás,5203939,520393,2015,16.84
Buriti de Goiás,5203939,520393,2016,16.84
Buriti de Goiás,5203939,520393,2017,16.84
Buriti de Goiás,5203939,520393,2018,16.84
Buriti de Goiás,5203939,520393,2019,43.48
Buriti de Goiás,5203939,520393,2020,34.48
Buriti de Goiás,5203939,520393,2021,0.0
Buriti de Goiás,5203939,520393,2022,16.84
Buriti de Goiás,5203939,520393,2023,16.84
Buritinópolis,5203962,520396,1996,16.84
Buritinópolis,5203962,520396,1997,16.84
Buritinópolis,5203962,520396,1998,26.32
Buritinópolis,5203962,520396,1999,19.61
Buritinópolis,5203962,520396,2000,16.95
Buritinópolis,5203962,520396,2001,21.74
Buritinópolis,5203962,520396,2002,18.52
Buritinópolis,5203962,520396,2003,16.84
Buritinópolis,5203962,520396,2004,16.84
Buritinópolis,5203962,520396,2005,16.84
Buritinópolis,5203962,520396,2006,20.0
Buritinópolis,5203962,520396,2007,33.33
Buritinópolis,5203962,520396,2008,16.95
Buritinópolis,5203962,520396,2009,40.0
Buritinópolis,5203962,520396,2010,26.32
Buritinópolis,5203962,520396,2011,16.84
Buritinópolis,5203962,520396,2012,16.84
Buritinópolis,5203962,520396,2013,27.78
Buritinópolis,5203962,520396,2014,16.84
Buritinópolis,5203962,520396,2015,16.84
Buritinópolis,5203962,520396,2016,16.84
Buritinópolis,5203962,520396,2017,25.0
Buritinópolis,5203962,520396,2018,16.84
Buritinópolis,5203962,520396,2019,16.84
Buritinópolis,5203962,520396,2020,16.84
Buritinópolis,5203962,520396,2021,0.0
Buritinópolis,5203962,520396,2022,16.84
Buritinópolis,5203962,520396,2023,16.84
Cabeceiras,5204003,520400,1996,10.99
Cabeceiras,5204003,520400,1997,28.57
Cabeceiras,5204003,520400,1998,26.09
Cabeceiras,5204003,520400,1999,37.04
Cabeceiras,5204003,520400,2000,16.84
Cabeceiras,5204003,520400,2001,21.51
Cabeceiras,5204003,520400,2002,10.64
Cabeceiras,5204003,520400,2003,25.86
Cabeceiras,5204003,520400,2004,13.25
Cabeceiras,5204003,520400,2005,16.84
Cabeceiras,5204003,520400,2006,7.87
Cabeceiras,5204003,520400,2007,27.52
Cabeceiras,5204003,520400,2008,15.62
Cabeceiras,5204003,520400,2009,16.84
Cabeceiras,5204003,520400,2010,35.29
Cabeceiras,5204003,520400,2011,16.84
Cabeceiras,5204003,520400,2012,8.7
Cabeceiras,5204003,520400,2013,16.95
Cabeceiras,5204003,520400,2014,42.02
Cabeceiras,5204003,520400,2015,16.84
Cabeceiras,5204003,520400,2016,9.62
Cabeceiras,5204003,520400,2017,20.0
Cabeceiras,5204003,520400,2018,17.86
Cabeceiras,5204003,520400,2019,26.09
Cabeceiras,5204003,520400,2020,16.84
Cabeceiras,5204003,520400,2021,22.73
Cabeceiras,5204003,520400,2022,16.84
Cabeceiras,5204003,520400,2023,22.73
Cachoeira Alta,5204102,520410,1996,8.13
Cachoeira Alta,5204102,520410,1997,24.0
Cachoeira Alta,5204102,520410,1998,10.31
Cachoeira Alta,5204102,520410,1999,7.52
Cachoeira Alta,5204102,520410,2000,16.84
Cachoeira Alta,5204102,520410,2001,18.87
Cachoeira Alta,5204102,520410,2002,16.26
Cachoeira Alta,5204102,520410,2003,16.84
Cachoeira Alta,5204102,520410,2004,27.78
Cachoeira Alta,5204102,520410,2005,8.93
Cachoeira Alta,5204102,520410,2006,16.84
Cachoeira Alta,5204102,520410,2007,25.64
Cachoeira Alta,5204102,520410,2008,16.84
Cachoeira Alta,5204102,520410,2009,30.61
Cachoeira Alta,5204102,520410,2010,10.1
Cachoeira Alta,5204102,520410,2011,40.4
Cachoeira Alta,5204102,520410,2012,10.75
Cachoeira Alta,5204102,520410,2013,16.84
Cachoeira Alta,5204102,520410,2014,7.58
Cachoeira Alta,5204102,520410,2015,14.29
Cachoeira Alta,5204102,520410,2016,16.84
Cachoeira Alta,5204102,520410,2017,16.84
Cachoeira Alta,5204102,520410,2018,7.3
Cachoeira Alta,5204102,520410,2019,6.62
Cachoeira Alta,5204102,520410,2020,19.48
Cachoeira Alta,5204102,520410,2021,9.01
Cachoeira Alta,5204102,520410,2022,9.26
Cachoeira Alta,5204102,520410,2023,16.84
Cachoeira de Goiás,5204201,520420,1996,16.84
Cachoeira de Goiás,5204201,520420,1997,16.84
Cachoeira de Goiás,5204201,520420,1998,16.84
Cachoeira de Goiás,5204201,520420,1999,16.84
Cachoeira de Goiás,5204201,520420,2000,16.84
Cachoeira de Goiás,5204201,520420,2001,32.26
Cachoeira de Goiás,5204201,520420,2002,16.84
Cachoeira de Goiás,5204201,520420,2003,16.84
Cachoeira de Goiás,5204201,520420,2004,16.84
Cachoeira de Goiás,5204201,520420,2005,16.84
Cachoeira de Goiás,5204201,520420,2006,16.84
Cachoeira de Goiás,5204201,520420,2007,16.84
Cachoeira de Goiás,5204201,520420,2008,16.84
Cachoeira de Goiás,5204201,520420,2009,16.84
Cachoeira de Goiás,5204201,520420,2010,16.84
Cachoeira de Goiás,5204201,520420,2011,16.84
Cachoeira de Goiás,5204201,520420,2012,16.84
Cachoeira de Goiás,5204201,520420,2013,16.84
Cachoeira de Goiás,5204201,520420,2014,16.84
Cachoeira de Goiás,5204201,520420,2015,16.84
Cachoeira de Goiás,5204201,520420,2016,16.84
Cachoeira de Goiás,5204201,520420,2017,16.84
Cachoeira de Goiás,5204201,520420,2018,16.84
Cachoeira de Goiás,5204201,520420,2019,16.84
Cachoeira de Goiás,5204201,520420,2020,16.84
Cachoeira de Goiás,5204201,520420,2021,0.0
